cle_unique;colonne;valeur
15;libelleEmploi;OFFRE DE STAGE (H/F) : MACHINE LEARNING - DATA SCIENTIST
15;Descriptif;L’objectif principal est de mettre en place du machine learning pour aider à la fois à la monétisation et à l'acquisition de trafic. Durant ton stage nous utiliserons les modèles que tu auras développé afin de remplacer notre méthodologie actuelle. Tu travailleras aussi sur la BI : améliorer nos indicateurs clés de croissance. Formation souhaitée: Bac + ⅘ ecole d’ingénieur ou formation universitaire. Tu as déjà une expérience en machine learning (ou tu as vraiment très envie de devenir un/e crack dans ce domaine). Tu es très à l’aise avec les chiffres (proba, stat, modélisation, etc…). La connaissance de Python, PHP tenserflow , SQL, R est un plus Modalités Ce stage est à pourvoir à Tassin-la-Demi-Lune (Lyon Ouest) pour une durée de 6 mois. Gratification de stage à établir en fonction du profil. Tickets restaurant et prise en charge des tes frais de transport à hauteur de 50 %. Pour nous rejoindre, envoi ton CV et LM à l’adresse recrutement@adthink.com, à l’attention de Sophie Marois, chargée de missions Ressources Humaines. startup / start-up / start up / machinelearning / machine-learning / machine learning / data scientist / data science / developpeur / developer / stagiaire / KPI / data mining / Lyon
16;nomEntreprise;Atos Consulting
16;villeEntreprise;Nyon (Suisse)
16;tailleEntreprise;De 1 001 à 5 000 employés
16;description;AvantagesEquipePremier salaire pour un juniorInconvénientsTop management distant. Il aurait été plus intéressant d'avoir des rapports plus prochesAtos Consulting2019-02-20 07:46 PST
17;nomEntreprise;Atos-Syntel
17;noteMoyEntreprise;3.4
17;avis1_lib;« Développeur de logiciel avec deux ans d'expérience »
17;avis1_commentaire;Je travaille chez Atos-Syntel à temps plein depuis plus d'un an
17;avis1_avantages;AvantagesExcellente opportunité d'apprentissage et de progression pour les juniors
17;avis1_inconvenients;InconvénientsPas beaucoup
17;avis2_lib;« Avis Positif »
17;avis2_commentaire;Je travaille chez Atos-Syntel à temps plein
17;avis2_avantages;AvantagesJe pense que cet avis doit etre positif car c'est une belle boite.
17;avis2_inconvenients;InconvénientsJe ne vois pas vraiment d'inconvenient la tout de suite maintenant. Mais ce la peut venir assez vite.
18;nomSociete;Groupe SII
18;villeEmploi;Lyon, FR
18;libelleEmploi;Développeur Big Data (H/F)
18;Descriptif;"Description Du PosteVous êtes un(e) Développeur Big dataprêt(e) à travailler dans un environnement agile et motivant ?Ce poste est pour vous !Passionné(e) par les écosystèmes de données, vous aimez comprendre les enjeux et besoins de l’entreprise afin de proposer des solutions adaptées et fiables.Vous connaissez le langage de programmation Scala à travers une expérience professionnelle, un stage, un projet scolaire.Vous avez également travaillé sur des technos Big Data (Spark, Hadoop; Kafka,…).ProfilVotre profil pour cette mission:Parmi vos tâches vous pourrez être amené(e) à :Analyser et formaliser les besoins de vos clients internesCollecter, consolider et modéliser de gros volumes de donnéesDévelopper et automatiser des flux d’alimentation du type DataLakeEtre garant de la scalabilité, sécurité, stabilité et disponibilité des donnéesAu-delà de ces compétences, vous démontrerez des qualités relationnelles et rédactionnelles satisfaisantes, ainsi qu’une forte appétence pour le travail en mode Agile.Alors n’hésitez plus, postulez !#Expertise – #Innovation – #Fun, voici le mix gagnant que nous vous proposons !Suivez nous sur les réseaux sociaux : Facebook – LinkedinEt Twitter@sii_rhonealpesLe Groupe SIIest au cœur de l’innovation au service de grands comptes dans des secteurs d’ingénierie variés. SII est fier de compter aujourd’hui 10 000 experts à travers 80 implantations dans le monde.Animés de cette mêmepassion pour la technologie et l’innovation, les collaborateurs SII peuvent exercer leur métier dans un cadre bienveillant, de proximité avec une dose de fun. Ils intègrentle mouvement #fungenieurdans lequel lacréativité et l’esprit d’équipesont mis à l’honneur.Au palmarèsGreat place To Work2019, le Groupe SII a également été labélisé Happy Candidate etMeilleur Employeur2019 dans la catégorie High Tech par le magazine Capital. Il est signataire de la Charte de la diversité en entreprise. C’est une société handi-accueillante.Suivez-nous sur lesréseaux sociaux: Facebook, Linkedin, Viadeo ou Twitter !CompétencesScalaBig DataRéférence De L’annonceBD/1119Expérience2-5 ansQualificationConsultantRémunérationselon profilPOSTULER"
19;nomEntreprise;Atos-Syntel
19;villeEntreprise;Troy, MI (États-Unis)
19;tailleEntreprise;Plus de 10 000 employés
19;description;AvantagesExcellent opportunity for freshers to learn and growInconvénientsNot much in that sideAtos-Syntel2019-07-04 01:27 PDT
20;nomEntreprise;Atos Medical
20;noteMoyEntreprise;2.6
20;avis1_lib;« Travailler sous une direction faschissante et incompétente »
20;avis1_commentaire;J'ai travaillé chez Atos Medical à temps plein plus d'un an
20;avis1_avantages;"AvantagesSi vous aimez les gens qui s'approprient vos succès, vos idées : allez-y
Pas de plan marketing, aucun dossier de remboursement en cours.
Fraude la sécurité sociale en se faisant rembourser les nouvelles prothèses phonatoires avec les anciennes références qui avaient, elles, le droit d'etre remboursées"
20;avis1_inconvenients;InconvénientsTrop long à énumérer, mais tant que cette société sera manager que sous l'aspect financier sans tenir compte du reste et plus particulièrement des patients, elle stagnera
21;nomSociete;Feu Vert
21;villeEmploi;Écully, FR
21;libelleEmploi;DATA ANALYST JUNIOR (H/F)
21;Descriptif;Bienvenue chez Feu Vert ! Nous possédons plus de 40 ans d'expérience dans le monde de l'équipement et de l'entretien automobile.Aujourd'hui leader européen avec près de 450 centres automobile en Europe dont plus de 350 en France, Feu Vert emploie plus de 3000 collaborateurs sur l'ensemble du territoire français, et vous propose de réelles opportunités en termes de carrière et de développement des compétences.Notre site Feuvert.fr compte à ce jour 1, 4 millions de visites uniques par mois. Feu Vert est présent sur plusieurs milliers de contenus graphiques (publicité, réseaux sociaux...) et compte accélérer son développement digital en 2020.Au sein de la Direction Digitale, vous contribuez à améliorer la connaissance client et le parcours des utilisateurs.Vos missions principales seront les suivantes :- L'analyse des comportements clients : extraction et étude de données, réalisation de rapports statistiques- La veille de la qualité des bases de données marketing (cleaning, dédoublonnage, actualisation…)- En collaboration avec la DSI vous mettrez en place des projets data, base de données clients, IT CRM- En collaboration avec l'équipe CRM vous ciblez les clients, établissez des plans de contact et suivez les performances Description du profil : Vous êtes issu d'une formation en informatique, en statistiques ou en mathématiques et vous disposez d'un niveau Bac +5.De plus, vous justifiez d'une expérience de 6 à 12 mois sur ces mêmes missions.Une maîtrise de SQL, Excel et Dataviz (Tableau) sont nécessaires.Vous êtes bien organisé, faîtes preuve d'un bon esprit d'analyse et d'une grande capacité à travailler en équipe.Si vous vous reconnaissez dans ce profil, alors vous êtes peut être notre futur(e) Data Analyst CRM Junior !
22;nomEntreprise;Atos Medical
22;villeEntreprise;New Berlin, WI (États-Unis)
22;tailleEntreprise;De 51 à 200 employés
22;description;AvantagesSi vous aimez les gens qui s'approprient vos succès, vos idées : allez-yPas de plan marketing, aucun dossier de remboursement en cours.Fraude la sécurité sociale en se faisant rembourser les nouvelles prothèses phonatoires avec les anciennes références qui avaient, elles, le droit d'etre rembourséesInconvénientsTrop long à énumérer, mais tant que cette société sera manager que sous l'aspect financier sans tenir compte du reste et plus particulièrement des patients, elle stagneraConseils à la directionDemissionner, cela évitera de cacher votre incompétence en licenciant les vrais professionnels qui font tourner la sociétéAtos Medical2016-12-21 11:31 PST
23;nomSociete;Capgemini
23;villeEmploi;Lyon Area, France
23;libelleEmploi;Lead Python Big Data H/F
23;Descriptif;Toujours à la pointe de l’innovation,Capgeminiaide ses clients à saisir l’ensemble des opportunités que présentent le cloud, le digital et les plateformes.Fort de 50 ans d’expérience, nous accompagnons nos clients dans la réalisation de leurs ambitions, de la définition de leur stratégie à la mise en œuvre de leurs opérations.Un vaste terrain de jeu pour tout technophile à la recherche de challenges et d’émulation intellectuelle.Nous recherchons pour une intégration au premier trimestre 2020 un Tech Lead Python /Big Data H/F qui prendra en charge l’encadrement d’une équipe de développeurs (7 personnes), et participera aussi aux développements en support à son équipe.Cette personne sera garante de la mise en place des process DevSecOps et DataOpsCapou pasCap? :D’innover et d’intégrer une équipe qui délivre les plateformes digitales parmi les plus innovantes, d'intervenir sur des projets de développement dans des environnements où l'expérience utilisateur est au cœur des enjeux sur des sujets variés,D’assurer l'analyse fonctionnelle et technique en comprenant les besoins des clients,De concevoir, de développer, de livrer, de tester et documenter des applications,D’assurer un suivi des réalisations qui vous sont confiées,De réaliser la veille technologique,D’être force de proposition,Et de vous épanouir : L'important pour nous est de comprendre comment votre passion, votre envie d'élargir vos compétences et de partager vos savoirs, pourront vous permettre de grandir au sein d'une aventure humaine unique.
24;nomSociete;Alptis
24;villeEmploi;Lyon, FR
24;libelleEmploi;Stagiaire Data Science H/F
24;Descriptif;Depuis plus de 40 ans,Alptis assurances, 3ème courtier grossiste en assurance de personnes, assure la conception, le placement auprès d’organismes d’assurances et la gestion de contrats en santé, prévoyance et assurances de prêts. Ses produits et ses services sont distribués par l’intermédiaire d’un réseau de courtiers partenaires auprès d’une clientèle de particuliers, de Travailleurs Non Salariés et d’entreprises.Alptis assurancespropose une vision de la protection sociale fondée à la fois sur la responsabilité et la solidarité. Aujourd’hui plus de 350.000 personnes bénéficient de ses garanties et Alptis assurances compte près de 500 collaborateurs.Rattaché(e) à la Direction de la conception et du pilotage de l’offre, vous intégrerez le Datalab qui centralise tous les projets de Data Science de l’entreprise.Vous serez en charge de challenger différentes approches pour la prévision des ventes, notamment :séries chronologiquesréseaux de neurones récurrentsgradient boostingVous Prendrez Également Part à Des Projets En Cours Surla connaissance et la fidélisation des clientsl’analyse sémantique des verbatimsla reconnaissance automatique d’images pour qualifier les pièces jointesSavoirs Et Savoir-faire AttendusConnaissances de Python et SASConnaissances des principales méthodes d’apprentissage et de statistique en grande dimensionQualités rédactionnellesCompétences Comportementales / Savoirs Être RequisEsprit d’analyse et de synthèseRigueur et minutieSens de l’organisationAptitudes relationnellesTravail en équipeAvantages:Indemnité de stage à négocier + TR d’une valeur de 8,50€ avec une participation employeur de 4,57€ + Prise en charge de 50% du titre de transport.
25;nomSociete;Université de Bordeaux
25;villeEmploi;Gradignan, FR
25;libelleEmploi;Assistant ingénieur en CDD, Administrateur / Concepteur / Développeur SI décisionnel H/F, BAP E
25;Descriptif;"InformationsCorpsAssistant ingénieur en CDDProfil / Intitulé du posteAdministrateur / Concepteur / Développeur SI décisionnel H/FBranche d'activité ou disciplineBAP ECatégorieALieu de travailAvenue d'Aquitaine - Bâtiment 10B - 33170 GRADIGNAN Type d'emploiBIATSS-ITRF.Contractuel StructureDirection des systèmes d’information.Detail de l'affectation: Département Pilotage et Exploitation du Système d'Information - Bureau SI DécisionnelDate d'ouverture et de fermeture du registreDu 18/09/19 au 05/01/20 Date de prise de fonction01/02/20Durée12 mois (renouvellement) Quotité de travail100 %Description de l'offreAu sein du Bureau Système d'Information Décisionnel, composé de 3 personnes, vous participez à l'évolution, l’administration, l’exploitation, et l’assistance du SID: entrepôts de données, plateformes BI et ETL.Vous intervenez dans différents projets en apportant votre expertise dans l'analyse, la conception et la mise en œuvre des solutions.Vous travaillez tout particulièrement en collaboration avec le bureau Applications de gestions de la DSI, mais également avec les autres équipes de la DSI, ainsi que différentes Directions métiers.Ainsi, vous contribuez au développement de l’Informatique décisionnelle de l’Université de Bordeaux.Descriptif Des MissionsParticiper à l'analyse, la conception, au développement et à la maintenance :des entrepôts de données, en intégrant des contrôles de cohérence et de fiabilité des donnéesdes univers BO basés sur les entrepôts de données (couche sémantique)des outils de restitution/diffusion des données de pilotage et d'aide à la décisionParticiper à L'administration Technique Et Fonctionnelledes plateformes BOdes plateformes TalendAssurer le support de niveau 1 et 2 auprès des usagers et si besoin permettre la prise en charge de l'incident par le service compétent ou auprès du support technique de l'éditeur.Accompagner les utilisateurs et assurer un rôle d'expertise sur les outils décisionnels auprès du bureau Applications de gestions, des Directions métiers et notamment le Pôle Pilotage et Aide à la Stratégie (tutoriels, ateliers, démonstrations, formations)Contribuer aux différentes phases des projets décisionnelsRédiger et maintenir à jour les documentations :techniques: à destination du bureau SID ou des concepteurs d'universfonctionnelles: à destination des concepteurs de documents BO et des utilisateurs en consultationAssurer une veille technologique sur les outils du décisionnelCompétences AttenduesDiplôme(s) exigé(s) et/ou niveau de qualification : Diplôme en informatique (minimum de niveau Bac+2), accompagné d'une formation en Informatique décisionnelle ou Miage ou STIDSavoirsExpertise en langages d'interrogation de bases de données (SQL)Connaissance du fonctionnement des systèmes de gestion de bases de données (pgsql, Oracle,...)Maîtrise des méthodes de représentation des données (Modélisation SID, MCD)Connaissance d'un ETL (TALEND ou autre) ou d’un langage de programmation objet (java, javascript, …)Maitrise d’un outils de restitution ( BI4.2 ou autre)Connaissances générales sur les méthodes de gestion de projet décisionnelConnaissance de l’administration d’un ETL et/ou d’un outil de restitutionLa connaissance des méthodes d'installations applicatives serait un plusSavoir-faireUtiliser les langages de requêteTravailler en équipeAssurer le rôle de correspondant technique vis-à-vis des utilisateursAnalyser, spécifier et développer les solutions retenuesProduire de la documentation adaptée aux différents utilisateursTransmettre un certain nombre de savoir-faire en adaptant ses explications au public concernéAssurer une veille technologiqueSavoir-êtreTrès forte motivation pour le travail en équipeRigueurQualités relationnelles/pédagogieAutonomie et capacité d’organisationModalités de candidatureCV et lettre de motivation à envoyer jusqu'au5 janvier 2020 inclusà :click applyou directement via le bouton ""postuler""Rémunération2000€ mensuels bruts en fonction de l'expérience et de la grille en vigueur."
